Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
69:27	zdmq		rc://*/ta/man/translate/figs-abstractnouns	עָ֭וֺן & בְּ⁠צִדְקָתֶֽ⁠ךָ	1	If your language does not use abstract nouns for the ideas of **iniquity** and **righteousness**, you could express the same ideas in other ways. Alternate translation: [wrong deeds … what you consider right]
69:28	jg74		rc://*/ta/man/translate/figs-imperative	יִ֭מָּחֽוּ מִ⁠סֵּ֣פֶר חַיִּ֑ים וְ⁠עִ֥ם צַ֝דִּיקִ֗ים אַל־יִכָּתֵֽבוּ	1	This is an imperative, but it communicates a polite request rather than a command. If the imperative does not communicate a polite request for your readers, then use a form in your language that communicates a polite request. It may be helpful to add an expression such as “please” to make this clear. Alternate translation: [Please wipe them from the book of the living, and do not let them be written with the righteous]
69:28	vomo		rc://*/ta/man/translate/figs-parallelism	יִ֭מָּחֽוּ מִ⁠סֵּ֣פֶר חַיִּ֑ים וְ⁠עִ֥ם צַ֝דִּיקִ֗ים אַל־יִכָּתֵֽבוּ	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could connect the phrases with a word other than **and** in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: [Let them be wiped from the book of the living; indeed, let them not be written with the righteous]
69:28	xar8		rc://*/ta/man/translate/figs-activepassive	יִ֭מָּחֽוּ מִ⁠סֵּ֣פֶר חַיִּ֑ים	1	The expression **Let them be wiped from the book of the living** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. If you need to say who does the action, the context indicates that it is God. Alternate translation: [Let God wipe them from the book of the living]
69:28	i3ur		rc://*/ta/man/translate/figs-metaphor	מִ⁠סֵּ֣פֶר חַיִּ֑ים	1	David is speaking of **the book of the living** as if it were a record that God keeps listing the names of all people who are alive. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [the record of those who are alive]
69:28	yl7c		rc://*/ta/man/translate/figs-activepassive	וְ⁠עִ֥ם צַ֝דִּיקִ֗ים אַל־יִכָּתֵֽבוּ	1	The expression **let them not be written with the righteous** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. If you need to say who does the action, the context indicates that it is God. Alternate translation: [do not write them with the righteous]
69:28	zpgn		rc://*/ta/man/translate/figs-nominaladj	צַ֝דִּיקִ֗ים	1	David is using the adjective **righteous** as a noun to mean a certain kind of person. Your language may use adjectives in the same way. If not, you can translate this adjective with an equivalent phrase. Alternate translation: [those who are righteous]
69:29	bri2		rc://*/ta/man/translate/grammar-connect-logic-contrast	וַ֭⁠אֲנִי עָנִ֣י וְ⁠כוֹאֵ֑ב	1	David uses the word **But** here to indicate a contrast between his enemies and himself. In your translation, indicate this contrast in a way that is natural in your language. Alternate translation: [As for me, I am poor and feeling pain]
69:29	o2ql		rc://*/ta/man/translate/figs-imperative	יְשׁוּעָתְ⁠ךָ֖ אֱלֹהִ֣ים תְּשַׂגְּבֵֽ⁠נִי	1	This is an imperative, but it communicates a polite request rather than a command. If the imperative does not communicate a polite request for your readers, then use a form in your language that communicates a polite request. It may be helpful to add an expression such as “please” to make this clear. Alternate translation: [Please let your salvation, God, set me on high]
69:29	wjd3		rc://*/ta/man/translate/figs-abstractnouns	יְשׁוּעָתְ⁠ךָ֖	1	If your language does not use an abstract noun for the idea of **salvation**, you could express the same idea in another way. Alternate translation: [ability to save]
69:30	mhag		rc://*/ta/man/translate/figs-metonymy	שֵׁם־אֱלֹהִ֣ים	1	Here, **the name of God** represents who God is and his reputation. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [God himself]
69:30	trxj		rc://*/ta/man/translate/figs-abstractnouns	בְ⁠תוֹדָֽה	1	If your language does not use an abstract noun for the idea of **thanksgiving**, you could express the same idea in another way. Alternate translation: [thankful words]
69:32	fnvx		rc://*/ta/man/translate/figs-possession	דֹּרְשֵׁ֥י אֱ֝לֹהִ֗ים	1	David is using the possessive form to describe **seekers** whose goal is **God**. If a speaker of your language would not use the possessive form for this, you could express this idea in another way. Alternate translation: [You who seek God]
69:32	ae16		rc://*/ta/man/translate/figs-imperative	וִ⁠יחִ֥י לְבַבְ⁠כֶֽם	1	This is an imperative, but it communicates a polite request rather than a command. If the imperative does not communicate a polite request for your readers, then use a form in your language that communicates a polite request. It may be helpful to add an expression such as “please” to make this clear. Alternate translation: [may your heart live]
69:32	vjs9		rc://*/ta/man/translate/figs-metonymy	לְבַבְ⁠כֶֽם	1	Here, **your heart** represents your inner being where your thoughts and feelings exist. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [your spirit]
69:32	frx1		rc://*/ta/man/translate/figs-nominaladj	עֲנָוִ֣ים	1	David is using the adjective **poor** as a noun to mean a certain kind of person. Your language may use adjectives in the same way. If not, you can translate this adjective with an equivalent phrase. Alternate translation: [Poor people]
69:33	csbk		rc://*/ta/man/translate/grammar-connect-logic-result	כִּֽי־שֹׁמֵ֣עַ אֶל־אֶבְיוֹנִ֣ים יְהוָ֑ה	1	The word translated as **For** indicates that what follows is a reason for what came before. Use a connector in your language that makes it clear that what follows is a reason for what came before. Alternate translation: [Yahweh is indeed hearing the needy]
69:33	pver		rc://*/ta/man/translate/figs-nominaladj	אֶל־אֶבְיוֹנִ֣ים	1	David is using the adjective **needy** as a noun to mean a certain kind of person. Your language may use adjectives in the same way. If not, you can translate this adjective with an equivalent phrase. Alternate translation: [those who are in need]
69:33	qmi9		rc://*/ta/man/translate/figs-possession	אֲ֝סִירָ֗י⁠ו	1	David is using this possessive form **his prisoners** to mean the people who belong to God but are held captive. It may be helpful to clarify this for your readers. Alternate translation: [the prisoners who belong to him]
69:34	nps8		rc://*/ta/man/translate/figs-personification	יְֽ֭הַלְלוּ⁠הוּ שָׁמַ֣יִם וָ⁠אָ֑רֶץ יַ֝מִּ֗ים וְֽ⁠כָל־רֹמֵ֥שׂ בָּֽ⁠ם	1	David speaks of **the heavens and the earth** and **the seas and everything moving in them** as if they were persons who could praise God. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [Let everything in the heavens and the earth praise him, and everything in the seas and all that moves in them]
69:34	dl9r		rc://*/ta/man/translate/figs-imperative	יְֽ֭הַלְלוּ⁠הוּ שָׁמַ֣יִם וָ⁠אָ֑רֶץ	1	This is an imperative, but it communicates a polite request rather than a command. If the imperative does not communicate a polite request for your readers, then use a form in your language that communicates a polite request. It may be helpful to add an expression such as “please” to make this clear. Alternate translation: [May the heavens and the earth praise him]
69:36	qaq1		rc://*/ta/man/translate/figs-metonymy	וְ⁠זֶ֣רַע עֲ֭בָדָי⁠ו	1	Here, **the seed of his servants** represents the descendants of those who serve God. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [the descendants of his servants]
69:36	iy6k		rc://*/ta/man/translate/figs-possession	וְ⁠זֶ֣רַע עֲ֭בָדָי⁠ו	1	David is using the possessive form to describe **seed** that descends from **his servants**. If a speaker of your language would not use the possessive form for this, you could express this idea in another way. Alternate translation: [descendants of his servants]
69:36	s06u		rc://*/ta/man/translate/figs-metonymy	שְׁ֝מ֗⁠וֹ	1	Here, **his name** represents who God is and his reputation. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [who he is]
